name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Lisbon Vegan,38.7311034,-9.1365076,Rua de Arroios,+351 215 809 996;+351 920 073 339,,"Mo-Sa 12:00-15:30,19:00-23:00"
King Kimchi,38.7315015,-9.1395139,Rua Pascoal de Melo,,,"Mo-Su 12:00-15:00,19:00-22:30"
Grelhados de Alcântra,38.7050406,-9.1722664,Rua Gilberto Rola,,,
Restaurante Le Petit Chalet,37.1389744,-7.6284470,,,,
Bons Sabores,37.1226936,-7.6475985,,,,
Restaurante Casa Tradição,37.1330686,-7.6429726,,,,
Ground Burger,38.7354596,-9.1543422,Avenida António Augusto Aguiar,,,Tu-Sa 12:00-00:00
Restaurante das Flores,38.7092376,-9.1434591,Rua das Flores,,,Mo-Fr 08:00-15:30; Sa 12:00-15:30
Restaurante O Tacho,37.1262583,-7.6603660,,,,
O Tasco do Vigário,38.7127762,-9.1265161,Rua do Vigário,,,"Mo-Tu, Th-Fr 12:00-16:00, 19:00-21:30; We, Sa 12:00-16:00"
Restaurante Floresta das Escadinhas,38.7126416,-9.1364086,Rua de Santa Justa,,,
O Arco,38.7118189,-9.1386441,Rua dos Sapateiros,,,"Mo-Su 12:00-15:00,19:00-23:00; We off"
Páteo,38.7633446,-9.0984055,Avenida Dom João II,,,
Sea View Restaurant,32.8683426,-17.1713068,,,,
Sabores ao contrário,38.7177789,-9.2205907,,,,
Restaurante Zé Dos Cornos,38.7141386,-9.1361732,Beco dos Surradores,,,"Mo-We 11:45-16:00; Th, Fr 11:45-16:00, 19:00-22:00; Sa 11:45-16:30"
Restaurante Merendeiro,41.1348390,-8.6058486,,,,
Mezanino,41.4423983,-8.2929855,,,,
Casa Galfurra,39.6790395,-8.4364341,Rua das Termas,,,
Aliança,37.0160693,-7.9346781,,,,
daTerra,41.1443122,-8.6122856,Rua de Mouzinho da Silveira,+351 223 199257,https://www.daterra.pt,12:00-23:00
Churrasqueira Kumar,38.7266430,-9.1362102,Largo de Santa Bárbara,,,Tu-Su 12:00-01:00
Vila Bela hotel restaurant,32.7730726,-16.8276139,,,,Mo-Su 12:00-20:30
Kathmandu,38.7328418,-9.1387248,Rua de Ponta Delgada,,,"Mo-Sa 12:00-15:00,19:00-23:00"
Chave D'Ouro,38.7138593,-9.1280696,Cruz de Santa Helena,,,
Adega do Domingos,38.7288436,-9.1360196,Rua de Arroios,,,Mo-Sa 08:00-00:00
Filipe,41.6943679,-8.8273982,Rua da Bandeira,,,
O Gato,40.1106759,-8.2454742,,,,
São Paulo,40.1107623,-8.2501553,Rua Inês de Castro,,,Th-Mo 10:00-23:00; Tu-We 10:00-21:30
A Viscondessa,40.1092374,-8.2465285,Rua Viscondessa do Espinhal,,,
Villa Lausana,40.1088303,-8.2461367,,,,Mo-Su 10:00-23:00
Largo São Rafael,38.7098973,-9.1296613,,,,
Chasselik,41.4111063,-7.9506259,Avenida da Igreja,,,
Adega Faustino,41.7404942,-7.4687765,Travessa Cândido dos Reis,,,"Mo-Sa 12:00-15:00, 19:00-22:30"
Carvoeiro de Palma,38.7478196,-9.1680938,Rua Antonino de Sá,,,
Barba Azul,41.5380210,-8.7791146,,,,
Sabor D'art,40.1119356,-8.2447393,Rua Doutor Henrique Figueiredo,,,
Churrasqueira Borges,40.1106454,-8.2456304,Rua Doutor João Santos,,,
Casa de Pasto Zé de Vêr,40.9482172,-8.3980072,,,,Mo-Su 10:00-24:00
Sabores da Ria,37.1359723,-7.5973471,Avenida da Ria Formosa,,,
Kasthamandap,38.7324718,-9.1326658,Rua Cavaleiro de Oliveira,,,Mo-Su 09:00-00:00
Heritage Pizza e Café,38.7309734,-9.1337573,Rua Francisco Sanches,,,Mo-Su 09:00-00:30
Namaste Restaurante,38.7320396,-9.1333392,Rua Francisco Sanches,,,
Cova Funda,38.7336845,-9.1348119,Rua António Pereira Carrilho,,,Mo-Su 08:00-22:30
Chimarrão,38.7339036,-9.1338248,Praça do Chile,,,Mo-Su 10:00-23:00
Grill'n'Chill,38.7337573,-9.1337461,Praça do Chile,,,"Mo-Su 10:30-16:30,19:00-01:00"
Cabana do Chile,38.7329614,-9.1337197,Rua José Falcão,,,Mo-Fr 08:00-22:00;Su 08:00-22:00
Euskalduna Studio,41.1473691,-8.6010676,Rua Santo Ildefonso,,,
Le Jardin,32.6477600,-16.9009689,,,,
Bar Ideal Snacks,32.6477968,-16.9011205,,,,
Bar Number 2,32.6478005,-16.9011825,,,,
Restaurante O Regional,32.6478079,-16.9012488,,,,
Praça do Engenho,32.7728638,-16.8276865,,,,
Restaurante São Rafael,38.7104666,-9.1290742,Largo de São Rafael,,,
São Paio,38.7317945,-9.1626792,,,,
Chipie la galette,38.7108930,-9.1499129,,,,
O Anjo,38.7235726,-9.1343075,,,,Mo-Sa 08:00-24:00
O Forno da Mealhada,40.3840049,-8.4502911,Avenida da Floresta,,,
Mar à Vista,38.9641720,-9.4176684,,,,
Al Paxa,38.7297883,-9.1459036,,,,Mo-Sa 07:30-19:00
Vegana Burgers,38.7318992,-9.1455011,Avenida Fontes Pereira de Melo,+351 914 647453,,Mo-Su 12:00-23:00
Alfarroba,38.7316851,-9.1487615,Rua Tomás Ribeiro,+351 932881545,,Mo-Fr 11:00-16:00
Vegana Burgers (Cais do Sodré),38.7077898,-9.1462242,Praça Dom Luís I,+351 960 236 438,,Mo-Th 12:00-22:00; Fr-Sa 12:00-24:00; Su 12:00-22:00
Escolha Natura,38.7495160,-9.1456225,Rua António Patrício,+351 910 425121,,Mo-Fr 12:00-16:00
Hool,41.4431315,-8.2927156,Largo da Oliveira,,,
Estrela do Lima,41.1603696,-8.6008023,Rua da Alegria,,,
Aqui del Rey,37.0134441,-7.9332883,Rua do Repouso,,,Mo-Su 12:00-23:55
Adelaide,41.6340980,-8.1942945,,+351 253 647 106; +351 963 191 479,,"Mo off; Tu-Su 12:00-15:00,19:00-22:00"
A Venda,37.0176787,-7.9349108,,,,
Faaron Steakhouse,37.0165960,-7.9341904,Rua Ivens,,,"Mo-Sa 09:00-00:00; Su 00:00-15:00, 18:00-23:00"
Se7e Pedras,37.0171551,-7.9354452,,,,
Mar a Vista,40.1647478,-8.8773766,,,,
A Grega,40.1510778,-8.8558500,,,,
patinhas,32.6750460,-17.0621507,,,,
Maria de Jesus Ferreira & Filhos,39.6019965,-8.8750102,Estrada Nacional 8,,,10:00-22:00
Topo Chiado,38.7115389,-9.1405829,Largo do Carmo,,,
La Trattoria,38.7244933,-9.1560008,,,,
Carmo Rooftop,38.7125735,-9.1399487,Largo do Carmo,,,
Concha D' Ouro,38.7121523,-9.1381854,Rua Augusta,,,
Cabaça,38.7320795,-9.1393507,Rua Cidade da Horta,,,Mo-Fr 09:00-24:00
A Prôa,38.7321830,-9.1383296,Rua Cidade da Horta,,,"Mo-Sa 07:30-16:00, 19:00-22:30"
Floresta da Estefânia,38.7320958,-9.1395471,Rua Cidade da Horta,,,"Mo-Sa 09:00-15:00,19:00-22:00"
Vicente,38.7080813,-9.1436952,Rua das Flores,,,
Alma Grão,39.2682034,-9.1574747,,,,
Os Sócios - Churrasqueira,39.2671139,-9.1587510,Rua 18 de Março,,,
10 dieci,38.7423178,-9.1449625,,,,
Maharaja,38.7197683,-9.1433328,,,,Tu-Su
Messe Militar do Convento da Graça,38.5693554,-7.9074343,Largo da Graça,,,
Restaurante e Churrascaria Cidade das Pétalas,40.5581779,-8.4695730,,,,
Fora de moda (casa de fado),38.7123668,-9.1279768,Largo de Santo Estevão,,,Mo-Su 20:00-02:00
Tasca João dos Cornos,38.7313609,-9.1350687,Rua Pascoal de Melo,,,Mo-Su 07:00-23:00
Mimosa,38.7106501,-9.1375406,,,,
No Pátio,37.0992941,-8.6728117,Rua Lançarote Freitas,,,Tu-Su 19:00-23:30
Arribale,37.1020978,-8.6719808,Rua de Sá,,,Tu-Su 19:00-23:00
Casa do Prego,37.0998130,-8.6721618,Rua Lançarote Freitas,,,We-Mo 18:00-22:30
Dom José,39.2639633,-9.1556782,,,,"Tu-Sa 12:30-15:00,19:30-22:00; Su 12:30-15:00"
A Grelha,39.2657419,-9.1593488,Rua Infante Dom Henrique,+351 262 602 262,,
O Primário,39.2681943,-9.1620833,,,,
Kebbab,39.2689052,-9.1627804,,,,
Restaurante Alcanena,38.5675112,-8.9412150,,,,
O Rei do Choco,38.4114680,-8.7528423,,,,
Adega do Tagarro,38.7113121,-9.1459825,Rua Luz Soriano,,,Mo-Sa 12:00-23:00
Da Mena,37.0994821,-8.6917552,,,,
Vertigo café,38.7115824,-9.1411936,Travessa do Carmo,,,
Xama,32.7538280,-17.2253301,,,,
Bica e Água,38.7322725,-9.1515365,Rua Augusto dos Santos,,,
Aron Sushi,38.7342431,-9.1519405,Rua Marquês de Sá da Bandeira,,,"Mo-Su 12:30-15:00, 19:00-23:00"
Assuka,38.7303391,-9.1494609,Rua de São Sebastião da Pedreira,,,
Burrata,38.7505501,-9.1979659,Estrada de Benfica,,,Mo-Fr 08:00-19:00; Sa-Su 09:00-19:00
Glaciar Ártico,38.7074269,-9.1408261,Rua do Arsenal,+351 213425118,,Mo-Su 07:30-23:00
Alianca,37.7390522,-25.6695192,Rua Açoreano Oriental,,,
El Mexicano,38.7419772,-9.1472432,,,,
Luna,39.7515659,-8.8018992,,,,"Mo 12:15-14:30; Tu-Fr 12:15-14:30,19:30-22:00; Sa 19:30-22:00"
Garden Porto,41.1506470,-8.6100464,Rua de Fernandes Tomás,,,09:00-19:00
Pizzaria O Canadiano,37.7438370,-25.6817957,,,,"Mo-Fr 11:00-22:00; Sa 11:00-23:00; PH,Su 17:00-23:00"
Cozinha Kairós,37.7434776,-25.6822064,,,,
Pizzaria O Sole Mio,37.8482670,-25.8390859,,,,Mo-Su 18:30-22:00
,41.1217416,-8.6002502,Rua de Macau,,,
Cachoa,37.1094276,-8.7036879,,,,
Pizzaria Gelataria Maramao,33.0425209,-16.3585044,Estrada Regional 120 - Campo de Baixo,,,
Casa Âncora,38.5271508,-28.3209809,Rua do Cais,,,"We-Mo 12:00-15:00, 18:00-23:00"
The Cork House,41.1452909,-8.6118978,Rua Trindade Coelho,+351 222011300,http://thecorkhouse.pt/,Mo-Sa 12:00-00:00
Trincanelas Parque do Bonito,39.4780390,-8.4656374,,+351 918791514,,Tu-Su 09:00-23:00
Casa da Irene,39.4971825,-8.5017700,,,,Tu-Su 09:00-22:00
Restaurante Fura,40.8716818,-8.6742732,Rua de Sousa Lopes,,,
Restaurante Dona Inês,37.1365131,-7.6007950,Rua Capitão Jorge Ribeiro,,,
Restaurante O Forno,37.1266895,-7.7146913,,,,
António,37.0838031,-7.7884010,,,,
Casa de Pasto Ana Paula,37.0927783,-7.7039859,,,,
Restaurante O Trevo,37.0534837,-7.7462640,,,,
Restaurante Nuno's,37.0533690,-7.7463541,,,,
Restaurante Ilha Formosa (cais embarque),37.1261294,-7.6456515,,,,
Snack Bar Restaurante Cais da Ponte,37.1288831,-7.6538358,,,,
Snack Bar Atlântico,37.1721882,-7.4988931,,,,
Vouga Plazza,41.5388875,-8.6116531,,,,
Pizzaria,41.5365692,-8.6112220,,,,
Momento da Verdade,41.5368579,-8.6113167,,,,
La Fiamma,41.5415480,-8.6136368,,,,
Royal Family,38.7338590,-9.1411270,Rua de Dona Estefânia,,,"Mo-Su 12:00-15:00, 18:30-02:00"
Tágide Wine & Tapas Bar,38.7083319,-9.1399813,Largo da Academia Nacional de Belas Artes,,,
Monte Velho,41.5352022,-6.9586878,,,,
Marino,38.6843036,-9.3436432,Praça do Junqueiro,,,
Alhinho,38.6845523,-9.3423344,Praça do Junqueiro,,,
Gotas Flutuantes,38.7297006,-27.0614165,,,,"We-Mo,PH 09:00-02:00+"
Casa de Pasto Abílio,37.0917500,-7.7040858,,,,
Taberna Moleiro,37.1946056,-7.4163205,,,,
Monte Branco,37.4417203,-7.7617228,,,,
Restaurante La Barca,38.7190281,-27.0619399,Avenida Marginal 1° Edíficio,,,Tu-Su 11:00-23:00
Aqui há Petisco,38.6383892,-9.2336790,Avenida General Humberto Delgado,,,
The Empire - restaurant and bar,38.6388586,-9.2341163,Avenida General Humberto Delgado,,,
Babul,38.6386806,-9.2339259,Avenida General Humberto Delgado,,,
Pita - Greek Gourmet,38.6389948,-9.2342692,Avenida General Humberto Delgado,,,
XS Lounge Beach Bar,38.6394285,-9.2345294,Avenida General Humberto Delgado,,,
Churrasqueira da Costa,38.6393300,-9.2344274,Avenida General Humberto Delgado,,,
Tanaka - sushi,38.6391939,-9.2341887,Avenida General Humberto Delgado,,,
Rui dos Pregos,38.7888077,-9.3335631,Rua João XXIII,,,Mo-Su 11:30-23:00
Solar dos Gomes,38.7885759,-9.3347776,,,,
Restaurante o Acácio,38.7898797,-9.3475827,,,,
A Brasa,39.1614560,-8.7880367,,,,
Restaurante Olimpico,37.0976068,-8.1716917,Estrada das Açoteias,,,
La Bonna Pizzaria,38.1758682,-8.5651444,Largo Catarina Eufémia,,,
A Adega,39.3544946,-7.3513919,,,,
Estamine Art Food Drink,38.7186242,-9.1317882,Calçada da Senhora do Monte,,,"Th-Mo,PH 14:00-20:00"
The B Temple,38.7103735,-9.1417412,Rua Serpa Pinto,,,
Café Tita,41.0836338,-8.5352604,Rua das Alheiras,,,
Versátil,41.7097501,-8.8108275,Rua Grupo Folclórico Lavradeiras,,,
Pescatore,38.6732404,-9.1563072,,,,
A Baleia Casa de Pasto,37.8370602,-25.6886296,Rua Nossa Senhora da Apresentação,+351 296 298 097; +351 911 808 013,https://www.a-baleia.com,"Mo-Sa 12:00-15:00,19:00-22:00; Su off"
Taste of Punjab,37.0962286,-8.1760391,Estrada das Açoteias,,,
Casa dos Frangos,40.3385795,-7.8528416,,,,
PSI Restaurante Vegetariano,38.7234709,-9.1419478,Alameda de Santo António dos Capuchos,+351 213 590 573,https://www.restaurante-psi.com,"Mo-Sa 12:30-15:30, 19:30-22:30"
Pizzaria (Hotel Praia Verde),37.1760191,-7.4816506,,,,
Lage bar-Restaurante Tony,41.2619951,-8.7254485,,,,
Wine District,38.7102256,-9.1404058,Rua Ivens,,,
Sabores da Alma,38.4618744,-9.1033134,Rua Dr. Alberto Leite,,,
Sabe Bem,38.7551709,-9.1722285,Rua Alexandre Fleming,,,
Copper Branch,41.1515978,-8.6105587,Rua dos Heróis e Mártires de Angola,,https://eatcopperbranch.pt/,
Pizza & Drinks,41.1477806,-8.6149562,,,,
Steak 'n Shake,41.1479350,-8.6149309,,,,
O Celeiro,37.7722752,-8.0193089,,,,
Cabana do Pastor,40.3439585,-8.5191674,,,,
Novo Sol,41.7256046,-8.1628310,,,,
A Torga,41.7274796,-8.1631046,,,,
Ranch Burguer,37.1190350,-8.5392660,,,,
Geresiana Restaurante,41.7285197,-8.1616196,,,,
Cervejaria Ribadouro,38.7195398,-9.1456769,Avenida da Liberdade,,,
Restaurante Casa Velha,37.0891905,-8.2205889,,,,
Balcony,32.6391986,-16.9466657,,,,Mo-Su 08:00-24:00
Tapas com vinho,37.2560488,-8.2874291,,,,
Belos Aires,41.1426026,-8.6167072,,,,
Restaurante O Coelho,39.0616173,-9.3257909,,,,
A Burgueria Regional,38.7227738,-9.1489857,,,,"Mo-Th, Su 12:00-23:00;Fr,Sa 12:00-24:00"
Il Mercato,38.7236799,-9.1556735,,,,
O Chana,41.6917831,-8.1721803,,,,
Restaurante Praia Formosa,36.9530657,-25.0996126,,,,
O Grota - Prazeres da Maia,36.9402642,-25.0139042,,,,
Casa Isa,41.1585076,-8.6339171,Avenida da Boavista,,,
Espaço em Cena,36.9617517,-25.1324392,,,,
Casa da Avó,33.0490595,-16.3525366,,,,
Dom Miguel,41.1445507,-8.6088179,,,,
Ilhéu,37.8906081,-25.8234645,,,,
Cervejaria do Bairro,38.7125418,-9.1437165,Rua do Norte,+351 213470805,,Mo-Su 18:00-00:30
Tempero d'Maria,41.1379192,-8.6118449,,,,
Tanaka Sushi,38.6724689,-9.1558711,,,,"12:00-15:00,19:00-23:00"
TidBit Ristorante Pizzeria,41.1747979,-8.5847637,,,,
Fogo de Chão,37.1193118,-8.5411359,,,,
River,40.9023709,-8.4845229,,,,
Bica,37.1279421,-7.6487628,,,,
D'Gusta,37.1281711,-7.6517525,,,,
Sete,40.2106651,-8.4287980,Rua Martins de Carvalho,,,"Mo-Su 12:30-15:00, 19:00-22:30"
Vamos ao Algarve Bar & Gourmet Shop,38.7103740,-9.1289696,Rua do Terreiro do Trigo,,,Mo-Su 18:00-02:00
,39.5738797,-7.7830651,,,,
,39.5728543,-7.7819025,,,,
Tapas Destapas,37.1187243,-8.5423748,,,,Mo-Sa 12:00-24:00
Central dos grelhados,41.4102178,-8.5147492,,,,
OokiSushi,41.4108238,-8.5148103,,,,
Pizza Café,33.0599994,-16.3333628,,,,
Casa D'aldeia,38.8752420,-9.3988131,,,,
Cozinha popular da mouraria,38.7175867,-9.1334313,,,,
Mar d'Areia,38.9646606,-9.4172382,Rua da Fonte do Cabo,,,
Mar das Latas,38.9634190,-9.4184759,,,,Mo-Su 16:00-22:00
Vegifrut,40.6345220,-8.6488624,Rua de São Sebastião,,,Mo-Sa 09:30-22:30
Taberna Tinto e Petisco,39.0914631,-7.5126400,,,,
Porta 4,41.1435680,-8.6180407,,,,"PH,Mo-Su 19:30-23:30"
O Banheiro,41.2749583,-8.7278411,,,,
Le Villageois,41.3521181,-8.7403631,,,,
Marisqueira C3,40.3445566,-8.5959151,Rua Joaquim António de Aguiar,,,
La Bella Capricciosa,40.3511584,-8.5912199,Rua 5 de Outubro,,,
Masala Mantra,37.1281198,-8.1496450,,,,10:00-22:00
Vai à Fava,41.8088426,-8.4196462,Rua Doutor Alberto Cruz,,,
In Tapas Veritas - Restaurante e Tapas,41.8086751,-8.4197163,,,,
CHURRASQUEIRA SANTIAGO,40.1674414,-7.1698519,,,,
Tachinho da Avó,40.6582897,-7.9140532,,,,
La Cucina,40.6547151,-7.9245158,,,,
Ofamiliar,41.9409929,-8.7419292,Rua Arrabalde,,,Mo-Su 09:00-23:00
Torre Di Pizza,40.6599528,-7.9243283,,,,
Tapas na Tábua,32.6535549,-16.8548754,Estrada das Eiras,,,
Snack-Bar Charles,32.6563579,-16.8550833,Estrada das Eiras,,,
O Virgilio,32.8083443,-17.0493947,,,,
O Grande,40.7291988,-8.1702473,,,,
Mozart,32.6477510,-16.9013732,,,,
Oficina do Duque,38.7132667,-9.1422697,Calcada do Duque,,,"Mo-Th, Su 17:30-22:30; Fr, Sa 17:30-23:00"
Há Tapas no Mercado,38.7350368,-9.1323901,Rua Ângela Pinto,,,"Tu-Th 10:00-15:30, 17:30-21:00; Fr, Sa 10:00-15:30, 17:30-22:00"
Tapa Bucho,38.7143408,-9.1450431,Rua dos Mouros,,,Mo-Sa 19:00-00:00
A Parada Brava,32.6716458,-17.0649098,Rua Doutor Manuel Arriaga,,,
A capoeira,39.4070180,-9.1244398,Rua Amigos do Huambo,,,
Golden Gate,32.6477293,-16.9095264,Avenida Arriaga,,,
Ponta Negra,36.9876537,-25.0545410,,,,
Yevgen Sushi,39.7507230,-8.8044008,,,,
Courtesy Margin Café,39.7504709,-8.8041569,,,,
Ti Choa,38.7475645,-27.3650742,,,,
MySushi,37.0897387,-8.2215315,Estrada de Santa Eulália,,,
Canto do Aljube,37.7409611,-25.6675234,,,,
Casa de Pasto André,37.2619820,-8.8116912,,,,
RIB - Beef & Wine Lisboa,38.7082256,-9.1377730,,,,
Nelmar,37.5262909,-8.7843498,,,,
Alcachofra,37.0155201,-7.9294833,Rua do Pé da Cruz,,,We-Sa 12:30-20:00; Tu 12:30-16:00
Outro Lado,37.0175200,-7.9369140,Travessa da Madalena,,,"Mo-Tu, Th-Fr 12:30-15:30, 19:00-22:30; Sa 12:30-15:30, 19:00-23:00"
Aconchego,32.6439448,-16.9603181,Estrada Monumental,,,
Nossa Senhora do Mar Laura Carriça,40.9962202,-8.6434461,,,,
Casa da Mãe Joana,41.0006375,-8.6440434,Rua 41,,,
A Petisqueira do Zé - Peixe e Carne na Brasa,41.0009756,-8.6440052,Rua 39,,,
Chico Restaurante.Tradicional,32.7537065,-17.2040719,Caminho Lombo da Rocha,,,"Mo-Tu,Th-Fr 11:00-22:00; Sa-Su 11:00-21:00"
Sopa Da Pedro,39.2075404,-8.6317784,Rua de Coruche,,,
Os Amigos,38.6001753,-28.0151460,,,,
Bota Que Tem Vieira,38.6782643,-27.2290714,,,,
Casa das Empadas,38.6492788,-8.2158215,,,,
Tasco do Mitra,38.7132573,-9.1356609,Rua de São Cristóvão,,,"We-Su 12:00-15:00, 19:00-00:00"
Allfama Too,38.7105581,-9.1294829,,,,
Restaurante Pouso Alto,40.8056359,-8.4631741,,,,
Snack Bar M.M.,37.1385250,-7.7066141,,,,
Restaurante Zona Verde,40.7947356,-8.4622041,,,,
Café Restaurante Convívio,40.7940655,-8.4621183,,,,
Café A Central,38.7842995,-9.3225935,Rua Óscar Monteiro Torres,,,
Arcoiris,38.7844005,-9.3227613,,,,
Brasilia,38.7845045,-9.3230494,,,,
O prego,38.7143401,-9.1310235,Largo Rodrigues de Freitas,,,
Tasca Baldracca,38.7134236,-9.1357482,Rua das Farinhas,,,
Taberna Saudade,38.7129586,-9.1443934,Travessa da Queimada,,,
Jardim de Bambú,41.3420034,-8.4743523,Rua Sousa Trêpa,,,
O Júlio,38.6947058,-9.3708816,Tv. Sacadura Cabral,,,
Restaurante Bacalhau & Afins,40.6423952,-8.6573702,Rua de João Afonso de Aveiro,,,"Tu-Sa 12:00-15:00, 18:30-23:00; Mo 12:00-15:30, 19:00-23:00; Su 12:00-15:00"
Mato à Vista,37.1944047,-8.2223868,,,,
Duetos da Sé,38.7092975,-9.1321786,Travessa do Almargem,,,Su-Tu 16:00-24:00; Th-Sa 16:00-02:00
John David's Snack Bar,38.7010853,-9.4140994,,,,
Tacho,38.7019914,-9.1777687,,,,
El Chanta,38.7022081,-9.1781404,,,,
A Mesa,38.7024929,-9.1784030,,,,
Burger Factory,38.7023279,-9.1780431,,,,
Dom Prego,38.6994742,-9.4188223,Rua Frederico Arouca,,,
Do Forte,32.6468733,-16.8988517,Tv. do Forte,,,"Mo-Su 12:30-14:30, 18:30-21:30"
Pastel Do Fado,38.7110177,-9.1307814,,,,
Jardim Cervejaria,39.2421531,-9.3129496,,,,
,38.4123661,-28.2675056,,,,
Taberna do Anastácio,39.7541808,-8.8107610,,,,Mo-Su 09:00-01:00
Muamba,40.6579200,-7.9164501,Avenida Alberto Sampaio,,,
Restaurante O Cangas,40.2950485,-7.3651834,Largo do Jacinto,,,
Churrasqueira Carrocel (Caria),40.2939080,-7.3644313,Largo da Trincheira,,,Mo-Su 08:00-23:00
Bigas,40.6753811,-7.9081051,,,,
O Povida,40.6711002,-7.8871149,,,,
Tipografia,32.6494200,-16.9103089,Rua das Pretas,,,
New Era,32.7184379,-17.1717044,,,,
Restaurante Remo,39.6006121,-9.0724342,,,,
Restaurante O Lagar Antiguidades,32.7315645,-16.9711399,,,,sábado 08:00–18:00 domingo 08:00–18:00 segunda-feira 08:00–18:00 terça-feira 08:00–18:00 quarta-feira 08:00–18:00 quinta-feira Encerrado sexta-feira 08:00–18:00
Barba Azul - the sushi house,40.6430801,-8.7445408,Avenida Fernão de Magalhães,,,"We-Su 12:30-15:00, 19:30-23:00; Tu 19:30-23:00"
Miami,40.6430312,-8.7466187,Avenida Fernão de Magalhães,,,"Mo-Su 11:30-15:00, 19:00-22:00"
Sessenta,38.7323307,-9.1504989,Rua Tomás Ribeiro,,,
El Boquerón Tapas Lounge,40.6422705,-8.6540932,Rua do Tenente Resende,,,
Polo Cultural,38.7093601,-9.1510028,,,,
Cantinho da Ti Joaquina,38.6148892,-9.0860014,,,,
O Cantinho dos Frangos,40.6514304,-7.9132057,,,,
Bodegón Latino,40.6551999,-7.9133513,,,,
monte castro,41.7016689,-8.7106416,,,,
café/restaurante Ribas,41.7003648,-8.7245222,,,,Mo-Su 07:00-00:00
cook,41.7046235,-8.7133093,,,,
Sabor da Panela,38.7252529,-9.1156559,,,,
Churrasqueira Paraíso 1,41.1573279,-8.6101065,,,,
Churrascaria Fogo No Douro,41.1529738,-8.6049022,Rua de Santa Catarina,,,
Meidin Pizza,41.1545128,-8.6048092,Rua de Santa Catarina,,,"Mo-Th 12:00-15:00,19:00-23:00; Fr 12:00-15:00,19:00-23:30; Sa-Su,PH 12:00-15:30,19:00-23:30"
Hamburgeria no Talho,38.7185012,-9.1295333,Rua do Sol à Graça,,,"Mo-Sa 12:00-15:00,19:00-23:00"
Restaurante Cidade Velha,37.0135551,-7.9345962,Rua Domingos Guieiro,,,Mo-Su 09:00-22:00
Associação da Flor da Mata,38.5913873,-9.1034044,,,,We-Mo 9:00-19:00
Adega dos Sabores,40.3980262,-8.2289391,Rua Aníbal Dias,,,
Restaurante Magnólia,40.3981542,-8.2280039,Avenida dos Bombeiros Voluntários,,,Mo-Fr 10:00-22:00
O Celeiro,32.6472388,-16.9127161,Rua dos Aranhas,+291 230622,,
Pizza Hut,40.6617476,-7.9144359,,,,
Companhia,40.6617801,-7.9143850,,,,
Casa Ribeiro,41.1463194,-8.6045384,,,,
Venezia,40.6848708,-7.9175193,,,,
Baju,41.1460116,-8.6042618,,,,
República dos Cachorros,41.1461850,-8.6045515,Praça dos Poveiros,,,
Pizza Hut,40.6434433,-7.9118403,,,,
Restaurante A Parreira,40.6668086,-7.9141071,,,,
Espaço T2 - Sushimati - Hamburgueria,41.3549731,-8.7437375,Rua da Costa,,,"We-Fr 12:00-15:00, 19:00-22:00; Mo-Tu 00:00, hh:mm-00:00; Sa-Su 19:00-22:00"
A Celeste,39.5988737,-9.0725382,Avenida da República,,,Mo-Su 12:00-00:00
Bordas,38.7051846,-9.4274915,Rua José Florindo,,,
El Rincón,38.6381286,-9.2333342,Rua Engenheiro Henrique Medina,,,
O Lobo,37.1513356,-8.6587059,,,,
Ibo,38.7052662,-9.1442027,,,,
Bunker,38.7000312,-9.1777667,,,,
Moderna,38.7130140,-9.1380569,,,,
Adega Do Manel,38.7106465,-9.1353029,,,,
Pateo 13,38.7117114,-9.1277364,Escadinhas de Santo Estevão,,,Tu-Su 12:00-23:00
Papas de Zaide,41.2178166,-7.5669581,,,,
Grelhador de Alfama,38.7129247,-9.1260674,,,,
Imperador (Rei do Peixe),38.7280290,-27.0642901,,,,
O Sargo,37.3401520,-8.8543148,,,,
O Madeirense,32.6379540,-16.9303193,,,,
Costa do Castello,38.7145690,-9.1316090,,,,
LVSO Central,38.7131638,-9.1397950,,,,
Da Madalena,38.7112745,-9.1355087,,,,
Taberna,38.7139219,-9.1404288,,,,
A Paparoca,38.9424600,-9.3324911,Rua Professor Guilherme Assunção,,,
Tradição da Baixa,38.7126586,-9.1381014,,,,
Barbaças bar restaurante,41.9104441,-8.5592242,Rua Doutor Narciso Alves da Cunha,,,
Restaurante “Forno Transmontano”,39.3860560,-31.1682389,Avenida de Santo Cristo,,,
,38.7037581,-9.3928041,,,,
Jonah’s Bar/Restaurante,39.4545606,-31.2627925,Rua do Senador André de Freitas,,,"Mo-Fr 7:30-14:00,19:00-21:00;Sa-Su 8:30-14:00,19:00-21:00"
O Vicentinho,38.7148812,-9.1288537,,,,
Requeijada de Belmonte,40.3253734,-7.2953315,Tv. do Pelourinho,,,Mo-Su 09:30-02:00
Restaurante A Grelha,40.3607451,-7.3468384,Rua das Flores,,,
Pizzaria Tropical,41.6199320,-8.3481596,,,,
Casa do Choco,38.6976527,-8.9548853,Rua Vasco da Gama,,,"We-Mo 12:00-15:00, 19:00-22:00"
Restaurante A Bebiana,40.3024120,-7.3744075,Bairro de Santo António,,,Mo-Su 09:00-23:00
Marisqueira Garcia,38.7553152,-8.9617028,Rua João de Deus,,,
