name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
The Happy Tomato Courtyard Cafe & BBQ,30.6708449,-81.4631823,South 3rd Street,,,
Marché Burette,30.5567412,-81.4492025,,,,
China 99,27.9432740,-82.7454200,South Belcher Road,,,
La Pollera Colorada,27.9523363,-82.7755569,South Highland Avenue,,,Su-Fr 9:00-21:00; Sa 9:00-22:00
Tradewinds Restaurant and Bar,28.3265446,-81.6590916,,,,
Chivito Teca,25.8558428,-80.1203973,Collins Avenue,,,
Los Perros,25.8560540,-80.1203825,Collins Avenue,,,"Mo-Th 11:00-03:00, Fr-Su 12:00-06:00"
IHOP,27.8938770,-82.7462970,Ulmerton Road,,,
Edde's,26.4713787,-80.0932914,,,,
Akashi Japanese Restaurant,25.7274930,-80.2433960,Main Hwy,,,
Barton G the Restaurant,25.7861735,-80.1420464,West Avenue,,,
Captain's Tavern Restaurant,25.6797330,-80.3158938,S Dixie Hwy,,,
Denny's Restaurant,25.9261465,-80.3079824,NW 67th Ave,,,
La Carreta Cuban Cuisine,25.6856777,-80.3857286,Southwest 88th Street,,,
La Carreta Restaurant,25.7327810,-80.3346010,Bird Rd,,,
Steve’s Pizza-South,25.6013097,-80.3519395,S Dixie Highway,,,
The District Miami,25.8177356,-80.1917201,NE 46th St,,,
Tory's Cafe,27.9507206,-82.7755445,South Highland Avenue,,,
Yanny's,27.9510003,-82.7755401,South Highland Avenue,,,
Sunset Grill at Little Harbor,27.7296498,-82.4759805,Destiny Drive,,,Su-Th 08:00-23:00; Fr-Sa 08:00-00:00
Hooks Waterfront Bar & Grill,27.7301224,-82.4744808,,,,
Long Island Cafe,26.1694627,-80.2973082,,,,
TGI Friday's,26.1450433,-80.3264248,,,,
Madison Social,30.4364341,-84.2978204,,,,
Little Athens,30.4450808,-84.2933941,West Tennessee Street,,,
Jimmy Guana's Bar and Grill,27.8822621,-82.8478378,2nd Street,,,Su-Th 07:00-22:00; Fr-Sa 07:00-23:00
SpEGGtacular,27.8833370,-82.8320006,Indian Rocks Road,,,Mo-Su 07:00-15:00
Citrus Grill,29.0492719,-82.4589299,East Pennsylvania Avenue,,,
Rodeo Grill,29.0497509,-82.4551770,E. Pennsylvania Ave.,,,
Purple Sage Cafe,29.0496712,-82.4576661,E. Pennsylvania Ave.,,,
Gruff's Tap and Grill,29.0479635,-82.4630766,S. Williams St.,,,
Blue Gator Tiki Bar and Restaurant,29.0456750,-82.4642299,,,,
Beef O'Brady's,27.8912083,-82.2725327,East Bloomingdale Avenue,+1 (813) 564-8894,https://www.beefobradys.com/Bloomingdale,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00
Brady's Backyard BBQ,27.9906861,-82.6909408,Main Street,,,
Sonny's BBQ,28.2537735,-81.3180908,,,,
India's Grill,26.5928624,-81.8724915,South Cleveland Avenue,,,"Mo-Su 11:00-14:00,16:00-21:00"
China Express,27.9245538,-82.2695872,Lithia Pinecrest Road,(813)654-8799,,
Chang Kao Thai Cuisine,27.4299510,-82.5750858,14th Street West,(941)739-2217,,
China One,27.9404057,-82.2665479,East Brandon Boulevard,813-681-8882,,
Ling Express,27.8932031,-82.2730915,East Bloomingdale Avenue,+1 (813) 661-8433,https://www.lingexpressbrandon.com/,Mo-Su 11:00-22:00
Pomodoro's Pizza,27.9404010,-82.2670951,East Brandon Boulevard,813-662-9500,,
Tasty Thai Cafe,27.9799814,-82.7099798,McMullen Booth Road,(727)600-8037,,
Bruno's Beachside Pizzeria,28.3250940,-80.6101307,North Orlando Avenue,321-783-8484,,
La Antioquena Restaurant,28.7545131,-81.3576831,Lake Emma Road,407-829-2532,,
Fishhawk Pizzeria,27.8532512,-82.2298774,Fishhawk Boulevard,(813)685-4646,,
Bruno's Pizzeria,28.3609523,-80.6973703,East Merritt Avenue,321-453-7200,,
All Star Pizza,25.6624445,-80.4166726,Southwest 137th Avenue,305-385-1400,,
Pronto Pizza,29.1733095,-82.1330913,Southeast 17th Street,352-671-8222,,
Pronto Pizza,29.2093037,-82.0666859,East Silver Springs Boulevard,352-369-3600,,
Chai Yo Thai Cuisine,27.8525749,-82.3028331,Boyette Road,(813)671-6935,,
NY NY Pizza,27.7916484,-82.3165008,Big Bend Road,,,
Bamboozle Tea Lounge,27.9485752,-82.4465391,North 12th Street,(813)228-7500,,
China Gate,28.0598956,-82.5416673,Anderson Road,813-908-7988,,
Island Breeze Pizza,28.0687943,-82.4413843,East Fletcher Avenue,813-443-0883,,
Oregano Pizza,27.9449976,-82.5007366,Kennedy Boulevard,,,
Pizza Famiglia,28.0696945,-82.4443913,East Fletcher Avenue,813-975-0024,,
Pizza Pino,27.8979294,-82.3697326,South 78th Street,813-671-4200,,
Chicago Street Pizza,28.0554100,-82.4273086,University Square Drive,813-977-5500,,
Thai Cafe,27.9487180,-82.4589429,East Twiggs Street,(813)849-7866,,
Thai Sweet Basil,28.0942674,-82.5054295,Northdale Boulevard,(813)961-8898,,
Thai Lanna & Sushi Bar,28.1429553,-82.3271677,Cross Creek Boulevard,(813)991-0108,,
Munchies Pizza and Wings,27.9820586,-82.3098975,East Dr. Martin Luther King Jr Boulevard,813-657-5600,,
Osmay Delivery Chinese Restaurant,28.0552587,-82.3328839,East Fowler Ave,,,
Asian Kitchen,27.9363001,-82.2532440,State Road 60 East,813-685-8880,,
Bloomingdale Pizza,27.8747088,-82.2688011,Bell Shoals Road,813-684-7466,,
Hibachi Japanese Express,28.2341527,-82.3517800,Village Market,+1 813-991-9242,,
Pearl's Smokehouse,28.3534705,-81.4030608,,,,
American Pie,25.9778433,-80.1404728,,,,
Brio,25.9782869,-80.1414062,,,,
Cantina Laredo,25.9790151,-80.1399846,,,,
Lakeside Sandwich Co.,27.9924173,-81.6918532,,,,
Steven's Seafood and Chicken,30.0367615,-84.3885060,,,,
The Garden Grill,28.3739407,-81.5523822,,,,
Smokey Bones,28.0793891,-80.6466695,,,,
Shells Seafood,28.0793672,-80.6459228,,,,
Jason's Deli,28.0783027,-80.6460761,New Haven Avenue,,,Mo-Su 08:00-22:00
Red Ginger,28.0820839,-80.6513377,,,,
Red Lobster,28.0781571,-80.6609061,,,,
Woody's Bar-B-Q,28.0775926,-80.6584030,,,,
Sakura,28.0782195,-80.6634928,,,,
The Beer Shed,27.8654348,-82.3161681,Casa Loma Drive,,,Su-Th 11:00-24:00; Fr-Sa 11:00-03:00
Foxboro Sports Tavern,26.1056552,-81.7491231,,,,
El Galeón,-33.1093704,-55.1329026,,,,
Origami Sushi,28.0263043,-82.5525968,West Waters Avenue,,,"Mo-Th 11:00-22:00, Fr 11:00-23:00, Sa 12:00-23:00, Su 12:00-22:00"
Flamestone Grill,28.0377343,-82.6587868,Tampa Road,,,"Su 11:00-21:00, Mo-Th 11:30-20:00, Fr-Sa 11:30-23:00"
Balcón America,21.5286625,-78.2285775,Carretera Central,,,
Joe's Crab Shack,28.3321542,-81.5264178,,,,
Golden Corral,28.3338076,-81.5274921,,,,
Players Grill,30.2749130,-81.6510340,,,,
Mojo's BBQ,30.2612530,-81.6435980,,,,
Burger 21,28.0431855,-82.5926917,West Linebaugh Avenue,,,11:00-10:00
Bubba Gump,26.1172784,-80.1048241,South Atlantic Boulevard,,,
Hooters,26.1221957,-80.1043179,,,,
Spazio,26.1195837,-80.1047030,,,,
Pizza Shack Italian Grille,27.8823711,-82.8320098,Indian Rocks Road,,,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00
Tijuana Flats,28.5527567,-81.3463573,,,,
Original Pizza II,27.8395431,-82.7194963,Park Boulevard,,,
Olivia's Cafe,28.3750930,-81.5333236,,,,
Taste of Saigon,27.8394497,-82.7267809,Park Boulevard,,,
Oxford Exchange,27.9449537,-82.4646007,West Kennedy Boulevard,,,
City Dog Cantina,27.9509663,-82.4475325,,,,
Bella's Italian Cafe,27.9284095,-82.4833436,South Howard Avenue,,,
TeeJay's,26.2010661,-80.1103321,,,,
Pizza Hut,25.7701760,-80.3309597,,,,
Outback Steakhouse,25.7720709,-80.3291910,,,,Mo-Su 11:00-22:00
Pirate's Loft,27.1497308,-80.1953425,Southeast Bayview Street,,,Su-Th 11:00-21:00; Fr-Sa 11:00-23:00
Jason's Deli,28.5539089,-81.3470450,East Colonial Drive,,,
Pei Wei,28.5536479,-81.3461054,,,,
Special Pho,27.7853301,-82.6801082,,,,
Fireplace Restaurant,27.8868753,-82.7874714,Seminole Boulevard,,,
Mariscos El Pulpo II,27.8520632,-82.7877241,,,,
Suzie Q's Diner,27.8555392,-82.7877503,,,,
El Huarache Veloz,27.8366231,-82.7002971,,,,
Godfather's Pizza,27.8397719,-82.6914854,Park Boulevard,,,
Pho Quyen Vietnamese,27.8398770,-82.6949340,,,,
Pete & Shorty's,27.8395334,-82.7013098,,,,
Victor's Kitchen,27.8395218,-82.7098798,,,,
Phở Hà Tiên,27.8395411,-82.7193082,Park Boulevard,,,
Griffin Ribs,27.8395916,-82.7665446,,,,
Saigon Cafe,27.8397789,-82.7634624,,,,
Latitudes,24.5629526,-81.8142493,,,,Su-Th 07:00-22:00; Fr-Sa 07:00-23:00
Backwoods Steak House,28.3693374,-80.6045368,,,,
Shakai,28.5413948,-81.3781243,Pine Street,,,
Sabor A Mexico,30.4108381,-86.6036070,,,,
West Shore Pizza,27.8522868,-82.3048485,,,,
Square 1 Burgers & Bar,27.9267605,-82.3157205,Badlands Drive,,,Su-We 11:00-22:00; Th 11:00-23:00; Fr-Sa 11:00-24:00
Denny's,27.4487730,-80.3977247,,,,
Lady Ann's Restaurant & Tea Room,27.1959313,-80.2537809,Southwest Camden Avenue,,,
Thep Thai Restaurant & Sushi Bar,27.1748792,-80.2350654,Southeast Federal Highway,,,"Mo-Th 11:00-14:30,16:30-21:30; Fr 11:00-14:30,16:30-22:00; Sa 16:30-22:00; Su 16:30-21:30"
Sushi En,28.3652897,-81.4252778,Town Center Boulevard,,,
IHOP,27.9383114,-82.2633988,East Brandon Boulevard,,,24/7
Dead Bob's Kitchen and Kocktails,27.9090113,-82.5269603,South West Shore Boulevard,,,
Frances Langford Outrigger Café and Exhibit,27.2148551,-80.1762181,Northeast Ocean Boulevard,,,"Mo-Fr 11:30-14:00; Sa-Su ""by appointment"""
New Yorker Deli and Pizzeria,30.4249523,-87.1819883,East Cervantes Street,,,Mo-Sa 11:00-21:00
Tijuana Flats,30.3113180,-81.6809460,,,,
Black Sheep,30.3128040,-81.6807650,,,,
The Sand Bucket Smokehouse & Grill,29.6833530,-85.3253220,Cape San Blas Road,,,
Tijuana Flats,27.1803040,-80.2396144,Southeast Federal Highway,+1 (772) 219-8236,https://tijuanaflats.com/stuart-2/,Mo-Sa 11:00-22:00; Su 11:00-21:00
Hamaknockers BBQ,30.0924367,-84.3852372,Coastal Highway,,,
Greenhouse Grill,26.4360856,-82.0763782,Periwinkle Way,,,
Cheeburger Cheeburger,26.4389019,-82.0655204,,,,
Apalachicola Chocolate Company,29.7274621,-84.9839483,Market Street,,,
Fung Ku,25.7928843,-80.1298070,Collins Avenue,,,13:00-03:00
Red Bar,25.7931862,-80.1298302,Collins Avenue,,,
Maxine's Bistro & Bar,25.7934372,-80.1298180,Collins Avenue,,,
TGI Friday's,26.5482369,-81.8689689,,,,
Outback Steakhouse,26.5523187,-81.8710116,,,,
Chen's China Bistro,26.6399742,-82.0006249,,,,
Catfish Pad,30.4362786,-84.3492440,West Pensacola Street,,,
Bonefish Grill,30.5070946,-84.2481849,Thomasville Road,,,
La Moon,25.7664378,-80.1951584,Southwest 8th Street,,,
Andrew's Capital Grill and Bar,30.4401620,-84.2822854,South Adams Street,,,
IHOP,25.6866261,-80.4010962,,,,
Chili's,25.6882165,-80.3127479,,,,
IHOP,25.7289312,-80.4300150,,,,
Denny's,25.7317042,-80.4163609,,,,
First Watch,25.9454830,-80.1671349,Northeast Miami Gardens Drive,,,08:00-14:00
TGI Fridays,25.9131192,-80.1558448,Biscayne Boulevard,,,
Sushi Maru,27.9386091,-82.3180165,West Brandon Boulevard,,,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 15:00-22:00
Outback Steakhouse,27.9385975,-82.3182228,West Brandon Boulevard,,,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00
Coconut Jack's,26.3307134,-81.8414253,,,,
Doc's Beach House,26.3319126,-81.8459177,Hickory Boulevard,,,
Kings Head British Pub,29.9905218,-81.3717953,US Highway 1 N,,,
Restaurante El Puquio,-5.8276587,-77.9743861,,,,
Tijuana Flats,28.6975664,-81.2626451,Tuskawilla Road #1208,,,Su 11:00-21:00; Mo-Th 11:00-22:00; Fr-Sa 11:00-22:30
Hurricane Grill & Wings,29.8172692,-81.2694424,,,,
Black Hammock Fish Camp,28.7049921,-81.2067792,Black Hammock Fish Camp Road,,,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00
Wildflower Cafe,29.8148844,-81.2679712,,,,
Que Pasa Mexican Cantina,27.8668721,-82.6454199,Roosevelt Boulevard North,,,
Boatwrights Dining Hall,28.3865054,-81.5368580,,,,
Trail's End Restaurant,28.4117639,-81.5618078,,,,
City Hall Cafe,24.9742500,-80.5542794,Overseas Highway,,,Mo-Sa 10:30-21:00
Gaines Street Pies,30.4565198,-84.2813804,East 6th Avenue,,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-21:00
Flying Fish Cafe,28.3670762,-81.5557821,,,,
ESPN Club,28.3680421,-81.5553636,,,,
Big River Grille & Brewing Works,28.3669420,-81.5573527,,,,
Sakura Japanese Sushi and Grill,30.4570470,-84.2811066,,,,
Il Mulina New York Trattoria,28.3660982,-81.5587669,,,,
Kimonos,28.3656845,-81.5593170,,,,
Garden Grove,28.3654645,-81.5595871,,,,
Shula's Steakhoue,28.3670552,-81.5607258,,,,
Todd's English Bluezoo,28.3674071,-81.5602061,,,,
Captain's Grille,28.3707038,-81.5583195,,,,
Yachtsman Steakhouse,28.3710286,-81.5581609,,,,
Cape May Cafe,28.3710528,-81.5568041,,,,
Coral Reef Restaurant,28.3751383,-81.5505118,,,,
Decent Pizza,30.4533725,-84.2809771,North Monroe Street,,,
Sushi Kampai,27.8944113,-82.3303783,West Bloomingdale Avenue,+1 (813) 620-3717,http://www.sushikampaitampa.com/,
Akershus Royal Banquet Hall,28.3704815,-81.5466161,,,,
Chicago Pizza,27.8660710,-82.6426750,Roosevelt Boulevard North,,,
Alex's Southern Style BBQ,28.0818580,-82.5392397,,,,
Beef O'Brady's,28.0958002,-82.5040008,,,,
The Crystal Palace,28.4180892,-81.5819891,,,,
Oishii Fondue Hotpot and Sushi Bar,27.8922690,-82.7844260,Ulmerton Road,,,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:30-22:00
FlameStone American Grill,28.1915340,-82.6347999,,,,
Surf’s Up Bar & Grill,30.3553431,-85.7991845,,,,
Dive In Restaurant,30.3550307,-85.7994473,,,,
Monty's Pizzeria,27.9425010,-82.7471770,Nursery Road,,,
Pomodoro Cafe,29.6915436,-82.4394429,,,,
Mom and Pop's,30.4427439,-84.2954312,,,,sunrise-sunset
,27.4476412,-80.3240231,North 2nd Street,,,
Shula's 347 Grill,30.4462732,-84.2804475,,,,
,27.2649103,-82.2883009,,,,
Sushi Siam,25.7649069,-80.1906508,,,,
Pizza Hut,25.7604010,-80.4203911,,,https://locations.pizzahut.com/fl/miami/13870-sw-8th-st,
Mykonos,28.1554450,-82.7599130,Dodecanese Boulevard,,,
Mandalay Oceanfront Grill & Tiki,25.0734520,-80.4604103,,,,
Bella Cuba,25.7909549,-80.1316981,Washington Avenue,,,
Sonoma Draught House,28.5411101,-81.3699442,Eola Drive,,,
Sparky's Landing Fish and Cocktails Bar & Grill,24.7307131,-81.0187323,Overseas Highway,,,
Tiano's Italian Restaurant,29.0302283,-80.9413203,,,,
Outback Steakhouse,24.5688676,-81.7649713,North Roosevelt Boulevard,,,
Denny's,24.5648489,-81.7728830,,,,
Woody's Island Rum & Grills,26.6080941,-82.0238514,,,,
Hard Rock Cafe,24.5577702,-81.8039156,Duval Street,,,
Cafe de Martin,30.4906187,-84.2400653,,,,
Tan's Asian Cafe,30.4900450,-84.2391738,,,,
Maple Street,30.3088550,-81.7138310,Edgewood Avenue South,,,
Moon River Pizza,30.3084710,-81.7141670,Edgewood Avenue South,,,
Tijuana Flats,26.6598620,-80.2661102,,,,
Bangkok Thai and Sushi,28.1372875,-80.5841200,East Eau Gallie Boulevard,,,Mo-Fr 11:30-21:00; Sa 12:00-21:00; Su off
Hong Kong Chinese Buffet,30.4051149,-87.2749213,,,,
Cody's Original Roadhouse,28.8425984,-82.0227621,Meggison Road,,,Mo-Sa 11:00-24:00; Su 11:00-22:30
Pizza Hut,25.8574298,-80.1847866,,,https://locations.pizzahut.com/fl/miami-shores/8900-biscayne-blvd,
The Taco House,30.4065224,-87.2736799,,,,
Wing Zone,30.4080057,-87.2735376,,,,
La Carreta Bakery,27.8215560,-82.6705660,54th Avenue North,,,
Poppo's Taquiera,27.7713417,-82.6490488,Central Avenue,,,11:00-21:00
Vallartas Mexican Grill,30.4096798,-87.2651940,,,,
Wings & Things,30.4096381,-87.2655642,,,,
Anthonys Coal Fired Pizza,27.1775131,-80.2340015,Southeast Federal Highway,+1 (772) 287-7741,https://acfp.com/location/stuart/,Mo-Su 11:30-22:00
Buffalo Wings & Rings,28.3683862,-81.4073654,,,,
China Brother,28.3686872,-81.4073252,Town Center Boulevard,,,Mo-Th 11:00-20:00;Fr-Sa 11:00-20:30;Su 12:00-20:00
Liberty Bar and Restaurant,30.4567423,-84.2804816,North Monroe Street,,,
Wild Cajun Crawfish and Oyster Bar,30.4557284,-84.2801132,North Monroe Street,,,
Cafe Taverna,30.4529591,-84.2802190,North Monroe Street,,,
Shrimpys Blues Bistro,27.7558307,-82.7597415,Blind Pass Road,,,
Wing Zone,30.4079597,-87.2735878,,,,
P.F. Chang's,25.7653459,-80.1931002,,,,
Tijuana Flats,28.1916723,-82.6344207,,,,
LakeSide Bar&Grill,28.8735050,-82.3591500,East Windmill Drive,,,10:00-22:00
DHABA Indian Cuisine,28.3134749,-81.6695092,,,,
Kumo Japanese,28.3128001,-81.6695367,,,,
Diromio's Pizza And Grill,28.3367865,-81.6725628,,,,
Miramar Beach Club,26.3114470,-81.8374543,,,,
Papa's Pizza,30.3351512,-87.1424734,,,,
Buffalo Wild Wings,27.2696997,-82.4875433,,,,
Hooters,27.2606813,-82.5213100,,,,
Big Apple Pizza,27.1670778,-80.2284102,,,,
Cicis,25.7702342,-80.3524864,,,,
Fuddruckers,25.7912373,-80.3683031,Northwest 19th Street,,,
,25.8452960,-80.1196714,,,,
Lokum,25.7900481,-80.1410113,Alton Road,,,
Spris,25.7907250,-80.1361478,Lincoln Road,,,
Freshroots Kitchen,30.4574865,-84.2372484,East Plaza Drive,,,Mo-Fr 07:00-15:00
Pizza Hut,28.2610572,-81.5899033,,,https://locations.pizzahut.com/fl/kissimmee/7557-osceola-polk-line-rd,11:00-23:00
Pizza Hut,28.2624222,-81.4369345,,,https://locations.pizzahut.com/fl/kissimmee/3311-s-orange-blossom-trail,
Liam Fitzpatrick's,28.7887783,-81.3565101,Market Promenade Avenue,,,"Su-We 11:00-00:00, Th 11:00-01:00, Fr-Sa 11:00-02:00"
Blue Collar,25.8377136,-80.1844076,Biscayne Boulevard,,,
Old Northeast Pizza,27.7797051,-82.6357348,,,,
IHOP,28.4573385,-81.3109267,,,,
East Side Pizza,25.8482387,-80.1819942,,,,
Sicilian Oven,25.9651853,-80.1437702,Biscayne Boulevard,,,
Chuck E. Cheese's,25.9641267,-80.1433012,,,,
Kon Chau,25.7326820,-80.3311398,,,,
Floridita,25.7335567,-80.3314375,,,,
La Carreta,25.8709679,-80.3156797,,,,
Tortilleria la Mexicana,28.3078447,-81.4278519,,,,
Pizza Hut,28.2482588,-81.2429601,,,https://locations.pizzahut.com/fl/saint-cloud/1939-s-narcoossee-rd,
China King,28.2842068,-81.3525350,,,,
Fritz & Franz Bierhaus,25.7508508,-80.2562045,Merrick Way,,,
Jeri's Midtown Cafe,30.4550375,-84.2774867,Thomasville Rd,,,
Habaneros Mexican Grill,28.6033739,-81.3076341,Semoran Boulevard,,,
Jax 5th Avenue,28.7485110,-81.3578235,Greenwood Boulevard,,,Su-Th 11:00-00:00; Fr-Sa 11:00-02:00
Jalapeno Grill & Steakhouse,30.4211242,-87.2169523,,,,
,30.2562127,-81.5831584,,,,
Amura,28.7890835,-81.3569456,,,,
Chavo Guac & Tequila,28.7852733,-81.3569569,,,,
Dexter's,28.7891248,-81.3565092,,,,
Duffy's Sports Grill,28.7888408,-81.3567887,,,,
FishBones,28.7855950,-81.3554707,,,,
Friendly Confines Sports Restaurant,28.7857305,-81.3561281,,,,
Giovanni's,28.7815564,-81.3452215,,,,
Graffiti Junction,28.7890804,-81.3567182,,,,
Instanbul Turkish Cuisine,28.7857170,-81.3561974,,,,
Lee's Palace,28.7813484,-81.3453814,,,,
Papa Joe's,28.7898054,-81.3566961,,,,
Shula's 347 Grill,28.7881802,-81.3585987,,,,
Terra Mia Brick Oven Pizza,28.7857179,-81.3565671,,,,
Sanaa,28.3539879,-81.6054959,,,,
Jugofresh,25.8013554,-80.1997254,,,,
Skyline Chili,28.0338380,-82.7392470,,,,
Grapeleaf Express,27.9422461,-82.3400511,East Adamo Drive,,,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00
Kona Cafe,28.4055559,-81.5853815,,,,
Ohana,	28.4057270,	-81.5854266,,,,
Mexican Grille,28.3337115,-81.5014706,,,,
IHOP,28.7674582,-81.2827824,,,,Su-Tu 06:00-22:00; We-Th 06:00-23:00; Fr-Sa 06:00-00:00
Crab Holic,26.0641481,-80.2540495,,,,
Outback Steakhouse,28.3394687,-81.6004913,West Irlo Bronson Memorial Highway,,,Mo-Su 11:00-23:00
Huey Magoo's,28.6976852,-81.2627595,Tuskawilla Road #1204,,,Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 11:00-21:00
Tutti Frutti Frozen Yogurt,28.6976238,-81.2627023,Tuskawilla Road,,,Mo-Fr 13:15-21:30; Sa 11:45-22:00; Su 13:15-21:30
,27.9512201,-82.4486647,East Kennedy Boulvard,,,
Garden Café,26.5516500,-81.8887115,,,,Mo-Th 07:30-19:00;Fr 07:30-15:00
College Edge,26.5551969,-81.8885618,,,,Mo-Th 08:30-14:00
La Tienda,29.6315994,-82.3397166,Southwest 13th Street,,,
Roboto Tokyo Grill,30.4616503,-84.2265118,,,,
Harry's Pizzeria,25.8128608,-80.1955536,North Miami Avenue,,,
Mad Butcher,25.7996042,-80.1992366,Northwest 2nd Avenue,,,
Newk's Eatery,30.5117506,-84.2473564,Village Square Boulevard,,,10:30-20:00
Rib City,26.5610181,-81.9528512,,,,
Concession,28.9448869,-81.3387971,,,,
Concession,29.3491251,-81.0886356,,,,
Centro Restaurant & Piano Bar,29.8920617,-81.3118098,,,,
Salsa Fiesta,25.8047903,-80.1891833,,,,
Flavors Eatery,29.8912152,-81.3188177,King Street,,,
Chuck E. Cheese's,28.5536379,-81.2025114,,,,
IHOP,26.1395425,-80.1204448,Federal Highway,,,24/7
Outback Steakhouse,26.2043639,-80.1098043,Federal Highway,,,
Mmmm,25.8011749,-80.1989770,Northwest 2nd Avenue,,,
Primetime Restaurant and Bar,26.0969313,-80.3810923,Main Street,,,
Little Italy,30.4402206,-84.2601040,South Magnolia Drive,,,Mo-Th 11:00-21:00;Fr 11:00-22:00;Sa 16:00-22:00
The Frog Pond,27.7412084,-82.7513054,Gulf Boulevard,,,Mo-Sa 07:00-14:00; Su 08:00-14:00
Outback Steakhouse,26.1475672,-80.2701454,,,,
Via Verdi,25.8390540,-80.1844560,,,,
Parkshore Grill,27.7751972,-82.6324662,Beach Drive Northeast,,,
The Plaza Bistro,26.1323061,-80.1054721,,,,Mo-Su 17:00-23:00
Outback Steakhouse,26.0670830,-81.7040530,,,,
Castile Restaurant,27.7135034,-82.7369945,Gulf Boulevard,,,
Sea Critters Cafe,27.6970877,-82.7354898,Pass A Grille Way,,,
Kacey's Seafood & More,27.3373422,-82.4700497,Fruitville Road,,,Mo-Su 11:00-21:00 open
Seaview Bagel Cafe & Deli,26.7825598,-80.0342107,,,,
Oceans Bar & Grill,26.7823970,-80.0355196,Beach Court,,,
Sailfish Marina Resort,26.7771962,-80.0396987,Lake Drive,,,Mo-Su 07:00-22:00
Trattoria al Forno,28.3673570,-81.5555348,,,,
Al Fresco,26.6322045,-80.0379959,South Ocean Boulevard,,,
Little Bread Cuban Sandwich Co.,25.7678720,-80.2143680,Southwest 12th Avenue,,,
Azucar Ice Cream Company,25.7658359,-80.2196546,Southwest 8th Street,,,Mo-We 11:00-21:00; Th-Sa 11:00-23:00; Su 11:00-22:00
Railroad Crossing,29.7278835,-84.9834926,Commerce Street,,,
CVI.CHE 105,25.7754409,-80.1884655,Northeast 3rd Avenue,,,
Bistro Zero One,26.7072947,-80.0634552,,,,
Skyview Cafe,26.3717453,-80.0752686,Federal Highway,,,
Lonni's Sandwiches,27.7713780,-82.6390956,Central Avenue,,,Mo-Fr 9:00-15:30;Sa 11:30-15:00
King's Point Diner,26.2111610,-80.2846604,Nob Hill Road,,,
El Jalisco,29.7358745,-84.8866042,Highway 98,,,
Bamboo Court Chinese Restaruant,28.3287855,-81.5159278,,,,
Flippers Pizzeria,28.3315648,-81.5163981,,,,
TexMex Grill & Wing House,28.3314235,-81.5164294,,,,
Southern Breeze Restaurant,28.3308432,-81.5157517,,,,
Sun on the Beach,28.3302622,-81.5159562,,,,
L'italiano's Italian Ristorante,28.3334713,-81.5146717,West Irlo Bronson Memorial Highway,,,
Pacino's Italian Ristorante,28.3335549,-81.5157365,West Irlo Bronson Memorial Highway,,,
Havana kiss Cuban cafe,28.3317806,-81.5139096,,,,
Florida plaza,28.3317104,-81.5143946,,,,
Ponderosa Steakhouse,28.3335344,-81.5150431,West Irlo Bronson Memorial Highway,,,
Full House China Buffet,28.3334890,-81.5143014,West Irlo Bronson Memorial Highway,,,
,25.8602182,-80.1211350,,,,
La Forchetta Restaurant & Pizza,27.1092901,-80.2582720,Southwest Lost River Road,,,
Galaxy Diner,27.1248668,-80.2539058,,,,
Pizza Hut,30.0949230,-83.5804050,,,https://locations.pizzahut.com/fl/perry/2199-s-byron-butler-pkwy,
Beef O'Brady's,29.5325070,-82.8902098,Northwest 140 Street,,,Mo-Su 11:00-21:00
Paladar,21.5291335,-78.2250594,Calle Presidente Gomez,,,
Marker 36 (formerly Sandpiper),26.2358721,-81.8196855,,,,
Sonny's BBQ,30.3974336,-87.2769999,North Navy Boulevard,,,
IHOP,30.3884954,-87.2789936,,,,
Tower Of Pizza,24.9163710,-80.6375884,,,,
Ma's Fish Camp,24.9150815,-80.6381465,,,,
Chef Michael's,24.9162247,-80.6366400,,,,
Dosirak House,30.4342567,-86.6398435,,,,
Wild Ginger,30.4268430,-86.6419766,Mary Esther Cut Off,,,
Yiota's Greek Deli,30.4100805,-86.6641400,West Miracle Strip Parkway,,,
Denny's,25.4434730,-80.4745210,,,,
Pizza Hut,25.4702610,-80.4705620,,,https://locations.pizzahut.com/fl/homestead/25-n-homestead-blvd,
Fresh Kitchen,27.9292490,-82.4830560,South Howard Avenue,,,
Islamorada Fish Company,26.0586071,-80.1637917,Gulf Stream Way,,,
Dave & Buster's,26.0401782,-80.1624089,,,,
Cactus Mex,26.7474177,-81.4299103,East Cowboy Way,,,Mo 08:00-20:00 closed
Short Cakes,26.7587373,-81.4379647,Broward Avenue,,,Su closed
Beef O'Brady's,26.7610590,-81.4351617,South Lee Street,,,
Pancho and Corleone's,26.7605041,-81.4490535,W. Hickpochee Ave.,,,
