name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Amici,52.1388697,-0.4648584,St. Peters Street,,,
Metro,51.4615374,-0.1379367,Clapham Common South Side,,,
Pizzeria on the Green,51.4538084,-0.1462510,Clapham Common South Side,,,
Haweli of Clapham,51.4538733,-0.1461722,,,,
,51.0802804,1.1864711,,,,
West One,52.4216950,-2.1430844,,,,
Prezzo,51.5964852,0.0226593,High Road,,,
Pizza Hut,51.5949131,0.0238483,Electric Parade,,,
PizzaExpress,51.5951293,0.0225003,High Road,,,
Squires,51.1077080,-4.1610172,,,,
La Parisiene,50.9880251,-1.4996733,,,,
Bric Bar & Kitchen,52.9565292,-1.1481561,Milton Street,,,
Friday's,52.9557967,-1.1507541,,,,
Petit Paris,52.9552567,-1.1493474,Upper Parliament Street,,,
Choice,53.4732714,-2.2556090,,,,
Sushimania,52.9541067,-1.1543699,Chapel Bar,,,
Housmans,52.5381797,-2.8078693,High Street,,,
Jaipur Lounge,52.5388428,-2.8072013,Sandford Avenue,,,
Han Dynasty,53.4756804,-2.2374078,Whitworth Street,,,
River Inn,55.8600261,-4.5403228,,,,
,55.8637930,-4.5409997,,,,
Shapla Rani,52.4654860,-1.9881166,,,,
Johnny Wong's,52.4721038,-1.9323193,,,,
Shapla,51.5781064,-0.3993528,,,,
Pisces,51.5780631,-0.3993153,Field End Road,,,
Virundhu,51.5798666,-0.3995084,Field End Road,,,Mo-Su 10:00-22:00
Koh-I-Noor - Indian,55.8500562,-4.4233221,,,,
Rajdoot,51.2579785,-0.5455541,London Road,,,
Shangri-La,51.2583039,-0.5450498,Kingpost Parade,,,Tu-Su 17:00+
Sichuan Grand,51.5424902,0.0003434,Gerry Raffles Square,+44 20 3609 3555,,Mo-Sa 11:30-22:30; Su 11:30-22:00
Rodina 2,51.5405696,0.0006410,Broadway,,,
You Me Sushi,51.5400496,0.0000324,Broadway,,,"Mo-We 11:00-22:00; Th,Su 11:00-22:30; Fr-Sa 11:00-22:00"
La Parrilla,51.6194640,-3.9308147,Kings Road,,,
Parana Caffe & Wine Bar,51.3953784,0.4943297,,,,
The Winking Prawn,50.2304911,-3.7809377,,,,
One+,53.4739379,-2.2383845,Charles Street,,,
Orange Bay,51.4551259,-0.1130558,,,,
Brisk Burgers,51.2579839,-0.0030954,Station Road East,,,Mo-Su 12:00-21:00
Thai Pad,51.2573547,-0.0048799,,,,"12:00-14:30 Lunch, 17:30-22:30 Dinner, 7 Days A Week"
Shinsen Sushi,55.9574895,-3.1883335,Broughton Street,,,
Rollo,55.9570563,-3.1883886,Broughton Street,,,
Zizzi,51.2159530,-0.7992981,Castle Street,,,
Giggling Squid,51.2159208,-0.7995154,Castle Street,,,
Columbine Restaurant,53.2572900,-1.9149028,Hall Bank,,,
The Italian Kitchen,55.8594839,-4.2436672,Ingram Street,,,
Amore,55.8593541,-4.2427386,Ingram Street,,,
Blue Orchid,52.0138349,-0.6280336,The Square,,,
Saint James Fish Restaurant,53.5629543,-0.0882028,,,,
Pilau,51.5127064,-0.1342327,,,,
The Hive,52.2426226,-4.2616746,Cadwgan Place,,,
"The Orangery, Millfields Hotel",53.5565476,-0.0906409,,,,
Chom Chom,51.4085620,-0.0244647,,,,
Zen Garden Thai Resaurant,50.8228256,-1.5698769,,,,
The Bumble Bee,51.6611145,-3.1917215,High Street,,,
The George Inn,51.2095823,-2.3779648,,,,
The Atlantic,50.2610048,-5.2923455,Sea Front,,,
Herb 'N' Spice Tandoori,51.7053147,0.1359246,Parklands,,,
Cambium Restaurant,50.8223946,-1.5708398,,,,
The Old Butcher's,51.9288897,-1.7199241,Park Street,,,
Osteria Dell'Angolo,51.4954060,-0.1290242,Marsham Street,,http://www.osteriadellangolo.co.uk/default2.html,
Papa Bruno,51.4955478,-0.1290467,Marsham Street,+44 20 7222 4396,,
O'Sole Mio,53.4325601,-1.9501071,,,,
Mishu,52.6368113,-2.4473764,High Street,,,
The Point,55.9449885,-4.7340784,,,,
The Reader,53.4039125,-2.9723482,,,,
Kimo's,53.4042987,-2.9758392,,,,Mo-Sa 10:00-23:00
Pondicherry,52.6276301,-2.4828168,Waterloo Street,,,
Aftab,52.6276997,-2.4834592,High Street,,,
The Coriander,50.8276632,-0.1792118,,,,
MAW,50.7343548,-1.7771535,High Street,,,
Meram Kitchen,50.7348539,-1.7780800,High Street,,,Mo-Su 12:00-23:00
Hanney Spice,51.6339283,-1.4124414,School Road,,,
La Florentina,50.8251710,-0.1544983,,,,
The Gingerman,50.8240511,-0.1553211,Norfolk Square,,,
Bayleaf,50.8205402,-0.1317038,St James's Street,,,
Mayfair Garden,51.5127062,-0.1531295,North Audley Street,,,
Le Gavroche,51.5112595,-0.1552059,Upper Brook Street,,,
Picolo Mondo,55.8590072,-4.2623406,Argyle Street,,,
The Grill on the Corner,55.8610226,-4.2600861,,,,
Viva,55.8611452,-4.2614809,Bothwell Street,,,
Philpotts,55.8611944,-4.2618825,Bothwell Street,,,
Thai Orchid,55.8589629,-4.2619962,,,,
Lemongrass,50.8272730,-0.1659365,,,,
Donatello,50.8217755,-0.1397922,Brighton Place,,,
Bombay Lounge,51.5319254,-0.1114180,,,,
Little Georgia,51.5343086,-0.1112730,Barnsbury Road,,,
Shagorika Indian Restaurant,52.4779708,-0.9186551,Saint Mary's Road,,,
Miller & Carter,52.0415421,-0.7500105,Marlborough Gate,,https://www.millerandcarter.co.uk/restaurants/south-east/millerandcartermiltonkeynesxscape,
Tom Yum,51.6787831,-0.6052922,Sycamore Road,,,
PizzaExpress,51.6771450,-0.6069464,,,,
Coriander,51.6745872,-0.6082869,Station Approach,,,
Ken's Beijing,51.6738420,-0.6084210,Station Road,,,
Zaza,51.6659130,-0.6163845,Whielden Street,,,
Artichoke,51.6665527,-0.6163335,Market Square,,,
The Griffin,51.6660853,-0.6151976,Broadway,,,
Mans,51.6663797,-0.6168002,High Street,,,
Gilbey's,51.6665194,-0.6161082,Market Square,,,
Amersham House,51.6662672,-0.6144609,Broadway,+44 1494 722314,,Mo-Su 09:00-22:00
The Crown,51.6663089,-0.6166463,,,,
Raj Gate,51.6659982,-0.6148043,Broadway,,,
The Old Forge,50.8798241,0.2842870,,,,
,52.2604010,-0.1726596,,,,
Spice of Shifnal,52.6684957,-2.3728213,,,,
Shifnal Balti,52.6681687,-2.3728052,Broadway,,,
Seven Bar & Restaurant,52.6678300,-2.3727767,,,,
Cinnamon,52.2473612,-0.9331814,Malvern Grove,,,
Bella Italia,52.2372520,-0.9333336,Walter Tull Way,,,
The Walter Tull,52.2377743,-0.9317457,Walter Tull Way,,,
Buddies American Diner,52.2692054,-0.9108028,Acre Lane,,,
La Taverna,57.1826677,-3.8335884,,,,
Koloshi,51.8758449,-2.0230989,,,,
Gurkha's Inn,51.0663144,-1.3173147,City Road,,,"Mo-Th 12:00-14:30,17:30-23:00; Fr-Sa 12:00-14:30,17:30-23:30; Su 18:00-22:00"
Mumbai Spice,51.0633197,-1.3158964,St Georges Street,,,"Mo-Su 12:00-14:30,17:30-24:00"
Rimjhim,51.0660826,-1.3162634,City Road,,,"Mo-Sa 12:00-14:30,17:30-23:30"
Cut Steakhouse,55.7999743,-4.0646968,,,,
Nando's,51.3807708,-2.3646123,,,,
A Table at Eaton's,53.0198739,-2.7657883,Church Street,,,
Fayre & Square,54.6144979,-1.5562437,,,,
Second Floor Restaurant,53.4842260,-2.2445419,,,,
The Old Smiddy Cafe,55.8998405,-2.1395555,,,,
Zeffirellis,54.4318378,-2.9640474,Compston Road,,,
Harvester,55.7637730,-4.2062533,Eaglesham Road,,https://www.harvester.co.uk/restaurants/scotlandandnorthernireland/harvestereastkilbride,
D'Lish,55.7603941,-4.2280165,,,,
The Mill at Ulverston,54.1971567,-3.0961296,Mill Street,,,
Calix,51.4932096,-0.1819725,Gloucester Road,,,
Steak & Co.,51.4934902,-0.1821775,Gloucester Road,,,
Nando's,51.4935204,-0.1818195,Gloucester Road,,,"Su-Th 11:30-23:30, Fr,Sa 11:30-24:00"
Fait Maison Salon de Thé,51.4937048,-0.1823090,Gloucester Road,,,
Brunswick Superbowl,55.0129283,-7.3208915,,,,
Passage to India (Restaurant and Take Away),50.8320157,-0.6407314,The Square,,,
Da Vinci's,55.0146504,-7.3125337,,,,
Koh-I-Noor Restaurant,55.8658586,-4.2720696,,,,
Clennall Hall,55.3582918,-2.1134655,,,,
Fusion Room,53.7617711,-2.7059146,,,,
Loch Fyne Elton,52.5233233,-0.3926577,,,,Su-Fr 12:00-20:00;Sa 12:00-10:30
Gurkha Restaurant,51.2773450,0.5219752,Week Street,,,
Mumu Restaurant,51.2772426,0.5220496,,,,
Kashmir Café,52.6372536,-2.4454222,High Street,,,
Maharaja Indian Restaurant,52.6369986,-2.4457434,High Street,,,
Polo Terrace,51.5241693,-0.1845066,Warrington Crescent,,http://www.poloterrace.co.uk/,
Everest Nepalese,51.7413247,-1.2301656,Howard Street,,,
Toro Loco,55.9477324,-3.1958078,Grassmarket,,,Mo-Th 09:00-23:00; Fr-Sa 09:00-00:00; Su 09:00-23:00
Urquhart's,57.4767327,-4.2293103,Young Street,,,
4550 Miles from Dehli,52.9528859,-1.1541913,Mount Street,,,
The Blacksmith's Arms,52.7534199,-1.1475715,Church Lane,,,
The Merchant Steakhouse,55.8594524,-4.2433507,Ingram Street,,,
Caribbean Dream,52.9541802,-1.1545423,"Chapel Quarter, Chapel Bar",,,
Maki & Ramen,55.8635129,-4.2546712,,,,
The Lighthouse,55.6441390,-5.3826847,,,http://thelighthousearran.co.uk,"Tu-Su 10:00-15:30,17:00-21:00"
Ali's,52.1375994,-0.4666596,High Street,,,
George's Tradition Belper Restaurant,53.0237491,-1.4846053,Bridge Street,,,
Missoula Montana Bar & Grill,52.0380011,-0.7640808,Witan Gate,,,
The Coffee House,51.4536745,-1.2804560,,,,
The Mess Deck,51.3962145,0.5293833,The Historic Dockyard,,,
Mosaic at The Old Rectory,51.8033268,-4.5294911,Llanddowror,,,
The Parson's Nose,54.4643674,-6.0835846,Lisburn Street,,,
Shaun Dickens at The Boathouse,51.5354482,-0.8999446,Station Road,,,"We-Su 12:00-14:30,19:00-21:30; Mo,Tu closed"
Raju's Tandoori,51.5356170,-0.9032003,,,,
Dolche Vita,51.2950760,1.0650356,University Road,,,Mo-Fr 08:30-17:00; PH 08:00-16:00
Simple Deanes,54.3326192,-6.2778465,,,,
Flaming Dragon,52.4760434,-1.9129022,,,,
The Royal Hotel,51.5341415,0.7140932,,,,
Gert & Henry's,53.9594330,-1.0808703,Jubbergate,,,
The Everest,57.1432130,-2.1112097,Union Street,,,
Codnor Castle Inn,53.0426183,-1.3634375,Nottingham Road,,,
Craigielaw Golf Club,56.0070533,-2.8785163,,,,
Taste of Bengal Tandoori,54.6678104,-2.7578767,Stricklandgate,,,
No. 4,51.4555718,-2.6198581,Rodney Place,,,
Tajmahal,51.5611449,-1.8326626,,,,
Le Talbooth,51.9620928,0.9711349,The Street,+44 1206 323150,,
Poppins,50.8517328,-0.9813237,North Street,,,Mo-Sa 08:00-17:30; Su 10:00-16:00
Red Chilli,53.9578931,-1.0870692,George Hudson Street,,,
Pagliacci,53.4517809,-2.0806377,Market Street,,,
Indo's,56.3191247,-3.0159909,Bonnygate,,,
Shehnai Indian Restaurant,56.3188768,-3.0118088,,,,
Aangan Indian Restaurant,56.3175378,-3.0118953,Crossgate,,,
Cafe Mocha,56.3198128,-3.0129053,,,,
Kei's Peking Restaurant,51.4285618,-0.9132095,,,,
Rustic Café ,51.4283358,-0.9136632,,,,
Lilburn's,55.4138001,-1.7074168,Paikes Street,,,
Cafe Tirenno,55.4123344,-1.7034151,Bondgate Without,,,
Mivesi,55.4130457,-1.7077286,,,,
Soho,55.8595769,-4.2507027,,+44 141 2211568,,
Pizza Hut,51.5133771,-0.1574248,,,,
El Canario,54.6656111,-2.7532583,,,,
Yo Yo In Beijing,53.2260279,-0.5445842,,,,
Amore d'Italia,55.8635451,-4.2174829,Alexandra Parade,+44 141 551 9595,https://www.amoreglasgow.co.uk/italian_restaurants_glasgow/amore_ditalia,
The Water Bridge,52.9071753,-1.8541268,Derby Road,,,
Terrace Restaurant,50.7503525,-1.2690883,York Avenue,,,
Figaro's,54.2452144,-0.7755809,Birdgate,,,
Spice 4U,54.2447358,-0.7765675,Hungate,,,
Bettys Café Tea Rooms,53.9928579,-1.5426567,Parliament Street,,,Mo-Fr 09:00-16:30; Sa 09:00-17:00; Su 09:00-16:30
Crab & Lobster,54.1711346,-1.3945012,Dishforth Road,,,
Tana Thai,52.1324992,-0.4673587,Cauldwell Street,,,
Green Curry Thai Cafe,51.4485232,-0.1897507,,,,
Amrutha Lounge,51.4436596,-0.1899992,Garratt Lane,,,
Newmachar Fish Bar,57.2656282,-2.1903396,Oldmeldrum Road,,,
Bishop Lacy,50.6037518,-3.6025886,,,,
Nanyang,55.9436221,-3.1937179,Lister Square,,,
Herd,52.1384660,-0.4629620,St Cuthberts Street,,,
The Olive Tree,52.9864818,-1.9911258,High Street,,,
Pizza Hut,51.6046623,-0.1738568,Chaplin Square,,,
ASK Italian,51.6039584,-0.1726698,Chaplin Square,,,
Nando's,51.6047094,-0.1736143,Chaplin Square,,,
Spice Gallery,51.0927662,-3.0131215,,,,
The Golspie Inn,57.9784456,-3.9640312,,,,
Food on the Level,51.1021691,-2.9979020,,,,
Curry Paradise,51.5055566,-0.5025413,,,,
The Courtyard,51.4101527,-0.8338820,,,,
The Boathouse,57.1458101,-4.6745746,,,,
Oblò,55.8715569,-2.0882562,Harbour Road,,,
Olives & Grill,53.7831918,-1.0734623,,,,
La Fortuna,51.5038971,-0.1918830,Kensington Church Street,,,
Molana,51.5117190,-0.3148164,,,,
Thai Canteen,51.5131476,-0.3063999,New Broadway,,,
Pho,51.5131572,-0.3063194,New Broadway,,,
Shish Mahal,55.8731721,-4.2792643,Park Road,,,"Mo-Th 12:00-14:00, 17:00-22:00; Fr-Sa 12:00-23:00; Su 15:00-21:00"
Rangrez,51.5125072,-0.3083789,New Broadway,,,"Tu-Th,Su 17:00-22:30; Fr-Sa 17:00-23:00"
Akaya Palace,51.5125289,-0.3082233,New Broadway,,,
Boof,51.5126691,-0.3073357,New Broadway,,,Mo-Su 12:00-23:00
Honest Burgers,51.5126907,-0.3071612,New Broadway,,,Mo-Su 11:30-22:00
Karaam,51.5125489,-0.3080678,New Broadway,,,
Grato,51.5005250,-0.1892705,Kensington Square,,,Mo-Sa 08:30-17:00; Su 09:30-16:30
Runnymede Cafe,51.4408401,-0.5501171,Windsor Road,,,
Enotecha Rosso,51.4985397,-0.2010625,Kensington High Street,,,
Samad Al Iraqi,51.4982855,-0.2017170,Kensington High Street,,,
HS1,58.2106652,-6.3885743,,,,
Dizengoff,51.5738234,-0.2005329,Golders Green Road,,,
Indian Cottage,55.9427986,-4.1540881,,,,
Ty Gwyn Coaching Inn,53.0846660,-3.7941856,,,,
Cafe Balti,52.0623008,-0.8106446,Church Street,,,
Hanoi Bike Shop,55.8752860,-4.2943203,Ruthven Lane,,,Mo-Th 12:00-23:00; Fr 12:00-00:30; Sa 11:00-00:30; Su 11:00-23:00
Quod,51.7524911,-1.2532889,High Street,+44 1865 202505,,
River Garden,53.0271855,-1.4855341,Bridge Street,,,
Apple Tree Tea Room,51.2067453,-3.4736732,The Avenue,,,
Elisa Bawtry,53.4288940,-1.0205797,,,,
Emilio's,53.4290346,-1.0219933,Dower House Square,,,
A Room in the West End,55.9492642,-3.2122608,William Street,,,"Mo-Su 12:00-15:00, 17:30-22:00"
Barn Restaurant,51.6661372,0.5760471,,,,
India House,54.9932859,-7.3194622,Carlisle Road,,,
Fitzroy's,54.9943076,-7.3196553,Bridge Street,,,
The Baltic Inn & Restaurant,51.7641832,-4.2122308,,,,
The Alchemist,52.9543491,-1.1496902,King Street,,,
Fin & Grape,55.9337396,-3.2108981,Colinton Road,+44 131 452 8453,,"We 17:30-22:30; Th-Sa 12:00-15:30, 17:30-22:30; Su-Tu off"
The Art House,55.4129456,-1.7040602,,,,
,57.4775339,-4.2269309,Bank Street,,,
Ju Ju's Cafe,52.4775268,-1.9180783,,,,
Good Year,55.9335062,-3.1782145,Ratcliffe Terrace,,,
Viceroy of India,53.9632957,-1.0773007,Monkgate,,,
The Hills,50.7208746,-1.8793301,Richmond Hill,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-24:00"
Zizzi,50.7208214,-1.8793959,Richmond Hill,,,Mo-Sa 12:00-23:00; Su 12:00-22:30
Chinese Lantern Restarant & Take Away,53.9124555,-0.1670976,,,,
Med-Mex,53.9120622,-0.1671138,,,,
,53.9115273,-0.1692416,Newbegin,,,
Four Centuries,53.9108285,-0.1720420,,,,
Chom Chom,51.2775822,1.0836989,Burgate Lane,,,
Indian Nights,51.7989754,-0.3956641,,,,
Cafe 52,57.1460767,-2.0993038,The Green,,,
India Villa,51.9546592,0.3427141,,,,
Avatar,52.4783485,-0.9142043,Saint Mary's Road,,,
The Old Forge,52.8612975,0.9506832,,,,
The Rabbit Hole,55.9382631,-3.1924959,Roseneath Street,,,
Weymouth Tandori,50.6079755,-2.4538194,Maiden Street,,,
Pizza 500,50.8352546,-0.1417695,Preston Road,,,
Luigikhan,54.9729356,-1.6343323,Westgate Road,,,
Mother Kellys,50.8471114,-1.1144035,Southampton Road,,,09:00-23:00
Quattro Stagioni,51.5903207,-0.0225900,Forest Road,,,
Molly’s Yard,54.5857091,-5.9320564,College Green Mews,,,
Deane's at Queens,54.5835291,-5.9374687,,,,
Yellow Door,54.5824948,-5.9351517,,,,
,54.5813141,-5.9362124,,,,
Gorkha Palace,52.8588305,-1.6843098,Lower High Street,,,
Aveika,54.9687420,-1.6072083,Sandhill,,,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00
Tutti Pole,51.4164151,-1.5147419,High Street,,,
West Mill,52.9433543,-1.4750794,Haslams Lane,,,
,51.8427500,-0.9374164,,,,
The Three Lakes,51.8252948,-0.0584957,,,,
,51.8588858,-4.3298254,,,,
Merlin Restaurant,51.8576134,-4.3277923,,,,
Hey Lam,53.4300272,-2.3422238,,,,
Samphire,50.7879758,-1.0944396,Kent Road,,,
Little India,52.2891148,-0.2136327,,,,
Poldino's,57.1468774,-2.1004905,Little Belmont Street,,http://www.poldinos.co.uk/,
Day's Restaurant,50.7473695,-1.9508462,,,,
Pizza Hut,50.7459870,-1.9527790,,,,
Zizzi,50.7954496,-1.1077517,,,,
Gurkha Cafe,55.9506835,-3.1901263,Cockburn Street,,,
Sannox Bay Hotel,55.6601779,-5.1535591,,,,
Peking Palace,52.1323041,-0.4658302,St John's Street,,,
Staff Restaurant,55.9067559,-4.4264937,,,,
Chillies Indian Fusion,51.6446678,0.6190210,,,,
Elachi,51.6439982,0.6171820,,,,
Coffee Lounge,51.6449672,0.6183790,,,,
The Eatery,51.6447236,0.6182930,,,,
PizzaExpress,51.5524202,-1.7773148,Bath Road,,,
,53.2023047,-1.2142139,,,,
Decant Wine and Cheese Deli,52.1356197,-0.4653864,Castle Lane,,,
Fitzbillies,52.2020591,0.1180707,Trumpington Street,,,"Mo-Fr 08:00-18:00; Sa,Su 09:00-18:00"
The Witchery,55.9488068,-3.1956257,Castlehill,,,Mo-Su 12:00-23:30
La Fiorentina,55.8537823,-4.2793148,,,,
,54.5864021,-5.9395415,,,,
Pulcinella,55.8623918,-4.2582885,Hope Street,,,
Palmers Ale House and Kitchen,52.7846071,0.1211317,Market Place,,,
Blue Bell,51.9939936,-3.7944754,,,,
Dessert Island,52.1381758,-0.4698519,St Loyes Street,,,
Pizza Hut,57.1435374,-2.0972798,Union Square,,,
TGI Friday's,57.1436808,-2.0974609,Union Square,,,
Wagamama,57.1440054,-2.0974811,Union Square,,,
Zizzi,57.1440896,-2.0975883,Union Square,,,
ASK Italian,57.1435062,-2.0966990,Union Square,,,
YO! Sushi,57.1437653,-2.0975676,,,,
Prezzo,57.1434324,-2.0966086,Union Square,,,
Spice Fusion,51.2660462,0.4831198,,,,
Jasmine House Chinese Restaurant,51.2132218,0.7884899,Maidstone Road,,,closed
Taxidi,55.9436384,-3.2027881,Brougham Street,,,
The Elephant,52.1208248,-0.4895933,Bedford Road,,,
Blue Ginger,52.1208608,-0.4895065,Bedford Road,,,
I Noodle,54.9709121,-1.6188483,Low Friar Street,,,
River Cottage HQ,50.7513439,-2.9940483,,,,
Stotts Fish Restaurant,52.5480683,0.0877823,High Street,,,
Cafe at The Needlemakers,50.8739667,0.0110510,,,,
Akbar's,54.9689448,-1.6218354,Westmoreland Road,,,
Nando's,52.1887983,-2.2186223,Friar Street,,,Mo-Th 12:00-22:30; Fr 12:00-23:00; Sa 11:30-23:00; Su 11:30-22:30
The Waterside Terrace,52.7111137,1.4088878,,,,
Imperial City,54.5602870,-1.2738957,Teesside Leisure Park,,,
Nam An,51.5760347,0.0280580,High Street,,,
62 Spice,51.5758362,0.0275731,High Street,,,
,51.5765313,0.0272083,,,,
,51.5762063,0.0278521,,,,
Red Lion,52.3300956,-0.9028564,Northampton Road,,,
Borge Function Room,54.5615274,-1.3157560,Yarm Lane,,,
The Ivy,51.5174530,-0.1506610,Marylebone Lane,+44 20 3301 0400,https://theivycafemarylebone.com,Mo-Th 07:30-23:00; Fr 07:30-23:30; Sa 08:00-23:30; Su 09:00-22:30
ASK Italian,51.5163372,-0.1495716,Wigmore Street,,,
Levant,51.5163250,-0.1505990,Jason Court,,,
Domino's,51.5793535,-0.3337665,,,,Mo-Su 11:00-23:00
Steakout,51.5798444,-0.3338650,Station Road,,,
Angel Chef,52.1936553,-2.2227311,,,,
Simply Thai,53.3673722,-2.1132360,,,,
PizzaExpress,53.3489151,-2.1197277,Park Lane,,,
The Social Trattoria,53.3490600,-2.1208399,Park Lane,,,
Il Borgo Antico,53.3486298,-2.1191950,Park Lane,,,
Appayon,53.3493859,-2.1227963,Chester Road,,,
Purple Pakora,53.3484200,-2.1222215,London Road South,,,
Beijing Restaurant,53.3468317,-2.1241704,Queensway,,,
Thali,53.3467327,-2.1231696,London Road South,,,
Noodle Emoji,53.4673962,-2.2393792,,,,We-Mo 16:00-22:30
Hard Rock Cafe,53.4849739,-2.2413655,,,,
Busaba Eathai,51.5059391,-0.2189515,Ariel Way,,,
Cabana,51.5064813,-0.2224895,"Southern Terrace, Westfield Centre",,,
Zizzi,51.5064194,-0.2228194,Ariel Way,,https://www.zizzi.co.uk/italian/restaurants/westfield-london-white-city,Mo-Th 11:30-23:00; Fr-Sa 11:30-23:30; Su 12:00-22:30; Dec 24 11:00-22:00; Dec 25 off; Dec 26 11:30-22:00; Dec 31 11:00-23:00; Jan 01 12:00-23:00
Bill's,51.5066775,-0.2211857,Ariel Way,,,
The Real Greek,51.5065796,-0.2218315,Ariel Way,,,
Gourmet Burger Kitchen,51.5066338,-0.2214896,Ariel Way,,,
Wahaca,51.5065417,-0.2220825,Ariel Way,,,
Zing Vaa,52.9071685,-1.5029971,Burton Road,,,
Zeera,51.5169160,-0.2902892,,,,
Grosvenor Casino,54.5593612,-1.3087211,Chandlers Wharf,,,
Hush,51.5127937,-0.1457785,Lancashire Court,,,
Oriental Flavour,53.3715988,-2.1406986,,,,
Bucknall China,53.0232776,-2.1489867,Werrington Road,+44 1782 279068,,
Al Fresco,53.3806488,-2.1229583,,,,
River Breeze,50.8051203,-0.5428512,Pier Road,,,
47 Mussel Row,50.8054717,-0.5429916,Pier Road,,,
,50.9314297,-1.7600575,,,,
Rosebank Beefeater,56.0021925,-3.8052009,Main Street,,,
Copper Top,56.0029904,-3.8086261,Dorrator Road,,,
Bill's,51.5124210,-0.1264865,,,,
Mister Singh's India,55.8658297,-4.2764916,,,,
East Orient Buffet,53.4069715,-2.1602590,Grand Central Square,,,
Breddos Tacos,51.5131833,-0.1398488,Kingly Street,,,12:00-00:00
Las Iguanas,51.4631950,-3.1647243,Mermaid Quay,,,"Mo-Th 11:00-23:00; Fr,Sa 11:00-00:00; Su 12:00-22:30"
Moksh,51.4637565,-3.1656437,,,,
Wagamama,51.4636184,-3.1645870,Mermaid Quay,,,
L'Italiano,55.8661822,-4.2723487,,,,
Akbar's,55.8660949,-4.2737649,,,,
PizzaExpress,50.7462415,-1.9527960,,,,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 12:00-22:00
Nando's,50.7463603,-1.9524205,,,,
Balans,51.5064854,-0.2203972,Ariel Way,,,
Pastaio,51.5062805,-0.2199387,,,,
Mandaloun,51.5062160,-0.2197484,Ariel Way,,,
Wagamama,51.5061358,-0.2195459,Ariel Way,,,
Bella Italia,51.7620512,-0.2398466,,,,
Rosie's Vineyard,50.7901682,-1.0871246,Elm Grove,,,
Bull Inn,55.9907107,-3.7087256,,,,
Caldesi in Campagna,51.5083172,-0.6979697,,,,
The Union Inn,51.4568453,-0.5910113,,,,
Akash,50.7869319,-1.0787151,Albert Road,,,
,51.7029044,-2.6710762,,,,
,51.7843233,-2.6722995,,,,
Spice Root,51.4668186,-3.1631537,Hemingway Road,,,
Bella Italia,51.4667394,-3.1633184,Hemingway Road,,,
Oriental Garden,51.4666637,-3.1634756,Hemingway Road,,,
Rattle Owl,53.9567664,-1.0897727,Micklegate,,,
Los Moros,53.9607191,-1.0822141,Grape Lane,,,
Station Restaurant,50.9494624,-1.5505755,,,,
The Pheasant,52.9411642,1.1205538,,,,
Fiddlesticks,52.5781952,-0.4132855,London Road,,,
Malmaison Brasserie,55.9777657,-3.1686490,Tower Place,,,15:00-21:00
Mogul Dynasty,51.3167609,-0.3041712,,,,
Shehnai,51.3164306,-0.3047438,,,,
Superfish,51.3097310,-0.2998121,Woodfield Lane,,,
Frankie & Benny's,53.4142275,-2.1516727,Great Portwood Street,,,
Nara Sushi,50.7866306,-1.0738739,Albert Road,,,"Su-Mo, We-Th 14:00-22:30; Fr-Sa 12:00-23:30"
Essense of India,57.8950625,-5.1627414,West Lane,,,
Baan Thai,51.9681195,-0.4272371,Bedford Road,,,
La Vista,51.7147900,0.5036786,,,,
Russells,51.7162125,0.5014535,,,,
Tea Room,50.4948241,-4.1210129,,,,
,53.1641818,-3.0187699,,,,
Crymych Arms,51.9744034,-4.6465746,,,,
Goodfellas,51.5821874,-0.3322653,Station Road,,,
Shandiz,50.8278777,-0.1729444,Church Road,,,
Legh Arms,53.3209144,-2.1343503,London Road,,https://www.tobycarvery.co.uk/restaurants/north-west/legharmsmacclesfield,
McKennas At Northern Stage,54.9791664,-1.6142037,Barras Bridge,,,
Prezzo,53.4853750,-2.2407500,Withy Grove,,,
China Garden,50.8222737,-0.1514653,Preston Street,,,
Loch Fyne,55.8541738,-4.2385517,,,,
The Atrium Restaurant,52.5544056,-1.7336617,,,,
French Restaurant,52.5546899,-1.7338573,,,,
Mirchiz,53.9509210,-1.0758527,Fishergate,,,
Yummy House,53.9507095,-1.0757965,Fishergate,,,
Sam's Bar and Grill,52.5554684,-1.7329465,,,,
Daawat,52.3888822,-1.7355410,High Street,,,
The Iskele,51.5239131,-0.0936574,Whitecross Street,,,
Cozzo,51.5238481,-0.0936252,Whitecross Street,,,
China Kitchen,51.6446243,0.6181920,Herolds Way,,,
Bydand,58.5946183,-3.5202815,,,,
Phong Hai,51.5871335,-0.1238286,,,,
Carluccio's,51.1307101,0.2636585,Mount Pleasant Road,,,
Strada,51.1320046,0.2636367,,,,
The Filling Station,56.1165409,-3.9370483,Dumbarton Road,,,
Ban Di Bul,53.4788793,-2.2425024,Princess Street,,,Mo-Sa 12:00-23:00
Browns,53.4811254,-2.2415681,York Street,,,Mo-Th 09:00-23:00; Fr-Sa 09:00-24:00; Su 09:00-21:00
Peach Blossom (Camby Ltd.),51.2391033,-0.1785538,Hatchlands Road,,,Tu-Su 17:00-23:00; Mo off
Sagar,51.4925038,-0.2321460,King Street,,,
